Score,Episodes,Duration_format,Genre_format,Name_format,Type_format,Source_format,similarity
7,1,90,0,1617,1,2,0.9990245071598896
6,13,24,7,480,0,0,0.9990218565105371
5,1,47,18,873,2,0,0.9990204469841578
9,1,114,18,2028,1,3,0.9990177424617582
7,24,24,18,653,0,1,0.9990168927023434
7,1,47,13,850,2,0,0.9990123265447531
6,1,80,8,1417,1,1,0.9990105153719485
7,13,25,0,494,0,0,0.999010029388211
8,1,117,18,2074,2,0,0.9990079414954046
6,2,30,0,541,2,3,0.9990078600445058
7,13,25,0,493,0,0,0.9990047971193718
8,1,112,0,1993,1,0,0.9989993798791629
7,12,25,0,486,0,3,0.9989964585522344
8,52,24,0,1041,0,1,0.9989945619953614
7,49,24,0,987,0,0,0.9989944743085598
7,56,21,0,1101,0,2,0.9989939358349109
7,1,110,0,1952,1,1,0.9989933227568296
7,26,24,10,625,0,0,0.9989919917005731
7,2,30,8,542,2,1,0.9989917368475079
7,3,45,13,806,2,0,0.9989907595738615
6,51,24,13,1017,0,1,0.998986615402695
7,13,24,0,475,0,0,0.9989863311194015
8,25,24,0,607,0,1,0.9989851515941831
8,1,90,8,1578,1,3,0.9989836865416886
7,1,30,0,539,2,1,0.998983336470822
7,1,33,0,592,3,1,0.9989828502759596
7,1,92,0,1625,1,1,0.998982408532737
8,50,25,0,1005,0,1,0.9989810960265857
7,51,24,0,1016,0,1,0.9989806427155148
7,24,24,0,589,0,0,0.9989765554896467
5,100,25,0,1930,0,1,0.9989757981269304
5,1,48,18,874,2,0,0.998975557013344
8,1,116,0,2043,1,1,0.9989744194301321
7,52,24,18,1046,0,1,0.9989727350828699
7,11,23,10,460,0,1,0.9989709686989053
6,1,30,8,536,2,1,0.9989699296134754
6,3,30,0,530,2,1,0.9989681063885026
7,26,24,10,619,0,0,0.9989660477842599
7,13,24,10,485,0,1,0.9989623810393027
8,26,25,18,674,0,1,0.9989621532845705
7,1,70,0,1227,1,0,0.9989618606979932
7,12,24,0,464,0,3,0.9989553196052069
8,26,23,0,603,0,1,0.998953500123064
6,3,40,19,746,2,3,0.9989525125315848
8,147,23,0,2814,0,1,0.9989480316379533
6,1,48,18,865,2,1,0.9989463651347751
6,1,80,18,1393,2,1,0.9989463182058491
6,6,24,10,452,4,3,0.9989357963503388
5,1,147,18,2528,1,1,0.9989312762037177
6,1,106,8,1822,1,3,0.9989312240731061
6,26,23,0,593,0,3,0.9989291944694605
6,95,25,0,1797,0,1,0.9989279895384306
7,12,23,0,443,0,1,0.9989271595510191
7,1,90,10,1539,1,1,0.9989195958626977
7,13,25,0,479,0,3,0.998918261435859
7,51,24,0,986,0,1,0.998904887025991
7,6,28,0,490,2,0,0.9989025824629888
8,1,112,18,1906,1,0,0.998900855806788
6,2,54,18,944,2,0,0.9989008443232931
7,20,25,0,540,0,4,0.9988978379841693
7,12,14,0,324,0,1,0.9988970322986386
7,127,30,10,2351,0,1,0.9988937396364618
8,26,24,0,599,0,1,0.9988911544126343
8,1,113,0,1925,1,1,0.9988878411381108
7,1,47,18,832,1,1,0.9988874916719258
7,26,25,8,605,0,1,0.9988848904345184
8,47,24,0,913,0,1,0.9988840360567938
6,13,24,0,453,0,1,0.9988786744343623
6,3,45,18,794,2,1,0.9988759586319226
7,3,29,0,498,2,1,0.9988704340719492
7,1,91,0,1538,1,1,0.9988669285097104
7,178,24,4,3276,0,0,0.9988531919772778
6,4,47,12,793,2,3,0.9988525464411776
6,4,50,13,843,2,1,0.9988515329283105
6,24,25,13,590,0,0,0.9988444489173314
7,99,24,0,1807,0,1,0.9988392975280351
8,79,25,18,1444,0,1,0.9988331126450197
7,49,25,18,951,0,0,0.9988304498195881
7,26,23,18,624,0,0,0.9988243881382797
9,1,125,18,2068,1,0,0.9988234095235563
6,1,53,0,882,2,0,0.9988191731069989
8,104,3,0,1923,0,1,0.9988142430321295
7,1,80,18,1329,1,0,0.9988135652816597
7,13,23,0,433,0,1,0.9988119594689138
8,34,24,0,690,0,1,0.9988081193172204
8,51,25,0,957,0,1,0.9988062867852008
7,49,25,0,923,0,0,0.9988041195055822
6,1,50,18,852,2,1,0.9987994832874647
5,199,10,0,3641,0,1,0.9987960962295105
7,39,25,0,765,0,1,0.998795462887952
7,3,30,10,512,2,1,0.9987941384669468
8,1,89,0,1466,1,1,0.9987931612987827
6,13,24,10,454,0,1,0.9987856448546794
7,65,25,10,1170,0,5,0.9987764142082322
5,243,1,0,4458,0,0,0.9987745469136203
8,1,130,0,2128,1,0,0.9987740019994986
7,1,90,10,1458,1,1,0.9987653591222851
6,2,28,0,462,2,1,0.9987652741148463
8,36,25,18,748,0,0,0.9987573248596164
7,1,21,0,357,2,0,0.9987543185921637
8,1,101,10,1626,1,0,0.9987449096008538
7,13,47,13,778,0,0,0.9987369009477353
7,1,91,10,1459,1,1,0.9987336069182157
8,23,25,13,564,0,0,0.9987313619238184
7,1,84,18,1356,1,0,0.9987307187693805
7,7,30,10,505,2,1,0.9987282524882839
7,1,93,8,1483,1,1,0.9987161765592232
7,1,96,0,1540,1,1,0.9987144535087837
8,26,23,18,606,0,3,0.9987135980878525
7,1,25,0,412,2,0,0.9987068526207066
7,1,104,18,1658,1,1,0.9987063010297509
7,1,79,0,1260,1,0,0.9986952092721287
7,25,25,8,558,0,0,0.9986943969071891
8,127,24,17,2181,0,2,0.9986893774338613
7,1,77,0,1222,1,1,0.998680310131861
8,1,100,18,1582,1,0,0.9986782157960793
7,7,29,0,471,2,0,0.9986719271156267
7,1,86,18,1357,1,1,0.9986603374331984
6,1,46,8,724,2,1,0.9986563285234294
8,78,24,0,1341,0,5,0.9986544710056412
7,4,90,18,1412,3,0,0.9986534313944144
7,1,94,0,1475,1,1,0.9986444398521019
8,2,25,0,407,2,1,0.9986413148270965
6,1,56,18,898,2,1,0.9986398038852347
7,151,25,0,2569,0,1,0.9986376131945982
6,1,111,18,1727,1,1,0.998629350241421
7,35,25,0,670,0,2,0.9986269881836337
7,50,25,0,886,0,0,0.9986268260860575
8,74,25,13,1256,0,1,0.9986173623009664
7,52,20,4,888,0,1,0.9986136735358969
7,24,24,0,522,0,3,0.9986058887918681
7,29,24,18,622,0,2,0.9985956611020663
7,2,77,13,1185,3,1,0.9985920531573657
7,1,70,0,1077,1,1,0.9985774416673842
7,1,128,18,1957,1,1,0.9985739139615607
9,1,162,0,2489,1,3,0.9985733741727275
7,1,128,18,1956,1,1,0.9985721415129101
7,3,58,18,907,2,3,0.9985682425576455
7,13,23,18,469,0,1,0.9985483247551812
7,214,23,0,3552,0,2,0.998545943208538
7,40,23,18,738,0,0,0.9985371798814408
6,3,52,18,812,2,0,0.998532071307315
8,1,100,0,1517,1,1,0.9985295383044432
7,26,23,0,523,0,0,0.9985263926227146
7,103,10,0,1698,0,1,0.9985221140268559
7,13,24,19,484,0,0,0.998521251664906
8,1,102,8,1534,1,3,0.9985194169286621
7,1,55,18,854,2,2,0.9985164113142085
7,1,2,18,321,3,3,0.9985119395450026
7,24,15,0,434,0,0,0.998495247917467
6,12,14,0,281,0,0,0.9984918665552431
6,1,86,18,1292,1,0,0.9984888881267847
8,2,112,12,1668,3,1,0.9984865776729459
7,1,94,10,1396,1,1,0.9984746255027602
7,2,26,0,398,2,1,0.9984737214673102
8,1,94,18,1399,1,0,0.9984604930784893
7,1,35,18,573,1,1,0.9984586314323304
6,13,24,0,401,0,3,0.9984565832512904
7,97,24,19,1554,0,1,0.9984476965038798
7,2,30,13,477,2,1,0.9984429432344374
7,1,107,10,1576,3,1,0.9984426040938348
6,2,29,28,587,2,0,0.9984366836331875
7,48,15,19,802,0,0,0.998427515164484
7,3,95,18,1398,3,0,0.9984256052698781
6,13,13,0,276,0,0,0.9984169818553559
7,13,23,0,386,0,1,0.9984129682865115
7,109,24,19,1723,0,1,0.9984106404028319
7,1,90,18,1321,1,1,0.9984056979465576
7,1,75,0,1100,3,2,0.9984030615758754
2,1,19,13,331,2,3,0.998398644915434
9,26,25,18,572,0,1,0.9983934730653696
6,1,58,18,864,2,1,0.9983801848925553
7,2,30,0,444,2,0,0.9983770729207019
7,2,30,28,588,2,3,0.9983625064461101
6,13,25,0,402,0,2,0.9983576050586184
7,1,32,0,470,2,1,0.9983520564621273
8,12,24,0,387,0,1,0.9983241506769704
8,26,24,13,527,0,3,0.9983231543604664
6,52,25,0,839,0,1,0.9983170793946783
7,1,110,18,1572,1,0,0.9983143007091997
7,13,25,0,400,0,0,0.9983107348874002
7,13,24,13,417,0,1,0.9983058235806834
8,39,25,0,666,0,3,0.9983028575697448
6,1,80,18,1147,1,3,0.9982987335540476
7,54,24,0,860,0,0,0.9982982978173911
7,1,89,0,1268,1,1,0.9982939481664195
7,40,9,0,618,0,0,0.9982873487926488
7,26,24,0,500,0,0,0.9982866281051798
8,6,29,0,425,2,0,0.9982766395358073
7,1,81,0,1149,1,3,0.9982754699105644
7,1,69,0,980,3,2,0.9982746572829725
7,25,24,0,487,0,1,0.9982674173461713
8,1,98,13,1380,1,3,0.9982622168405787
8,1,83,8,1168,1,1,0.9982616520178971
8,1,103,18,1453,1,0,0.9982557250851929
7,26,25,10,511,0,1,0.9982431027724676
7,6,35,10,506,2,1,0.9982375636431426
7,44,24,8,710,0,1,0.9982374021995669
7,1,122,8,1705,1,3,0.9982345859592935
7,92,25,18,1390,0,1,0.9982175990362241
7,2,50,18,726,2,1,0.9982149612174189
7,50,23,0,783,0,0,0.9982112939428381
7,6,30,0,427,2,0,0.9981963606831047
7,1,95,0,1312,1,1,0.9981643272330162
8,1,90,10,1235,1,3,0.9981540240265008
7,12,24,8,377,0,3,0.9981485890948291
7,39,25,13,650,0,0,0.9981469795431901
6,78,24,0,1161,0,2,0.9981402433331212
7,1,95,17,1303,1,3,0.998134063695257
6,2,33,0,456,2,0,0.9981304916824719
7,26,23,0,474,0,0,0.998128572755375
8,1,24,0,344,2,0,0.9981256024355311
7,1,86,8,1169,1,1,0.9981148918135997
6,1,26,0,362,2,0,0.9981141915828554
7,12,26,0,388,0,0,0.9981075044946883
8,48,25,0,747,0,1,0.9981021986963837
8,26,25,0,489,0,1,0.998093175806685
6,237,1,0,3513,0,1,0.9980816897433099
8,42,25,18,693,0,1,0.998071589423421
7,52,24,0,787,0,2,0.9980653893102002
7,47,25,8,723,0,1,0.9980525113837599
6,1,54,8,725,2,1,0.9980411630775413
7,26,24,0,473,0,0,0.9980408944445086
7,26,5,0,384,0,1,0.9980397829166321
7,1,115,0,1541,1,1,0.9980299489576122
7,100,24,0,1440,0,2,0.9980277800293674
6,3,31,13,442,2,2,0.9980169762370439
6,6,29,18,450,2,0,0.9980161477682975
7,4,33,0,446,2,1,0.9980082787633848
7,1,94,13,1249,1,0,0.9980026318312685
7,127,25,13,1806,0,1,0.9980016018004292
7,26,25,18,519,0,1,0.997996530184313
6,3,27,0,365,2,1,0.9979961974283954
7,1,91,18,1212,1,1,0.9979874295206286
8,13,24,10,378,0,1,0.9979788851137329
7,1,46,18,642,2,1,0.9979763798339494
8,21,23,18,463,0,1,0.9979638020587734
7,26,23,10,465,0,2,0.9979472248148237
7,13,25,8,374,0,3,0.9979003918846965
7,1,119,18,1547,1,0,0.9978925740314806
7,1,97,8,1255,1,1,0.9978826355174046
7,1,105,18,1362,1,2,0.9978735998990118
7,44,24,13,665,0,0,0.9978701243957109
6,130,10,19,1805,0,1,0.9978627026887712
5,2,28,18,423,2,2,0.9978617356940961
7,1,97,13,1250,1,0,0.9978541440406086
7,1,105,0,1355,1,1,0.9978491231343717
8,175,24,0,2418,0,1,0.9978474565615628
7,26,23,13,466,0,0,0.9978441316718313
5,4,18,0,242,2,1,0.9978440861301269
7,1,73,0,941,1,1,0.9978399089174064
6,2,26,0,341,2,1,0.9978373479174336
8,26,23,0,449,0,3,0.9978296364835958
7,1,95,0,1221,1,1,0.9978283960228921
7,1,95,0,1220,1,1,0.9978242550215637
7,1,90,18,1160,1,3,0.997822541948285
7,25,25,0,451,0,0,0.9978214357120413
8,1,95,0,1219,1,1,0.9978182180413914
7,1,59,0,758,1,1,0.9978163963557126
7,13,23,0,337,0,0,0.9977872575644195
7,6,30,13,414,2,1,0.9977711338431646
8,24,25,13,458,0,0,0.9977569914991125
8,6,33,0,426,2,0,0.9977243930781943
7,16,4,0,232,0,0,0.9977097948612188
7,6,26,0,339,2,0,0.9977061539000908
8,38,16,0,533,0,0,0.9977043334772691
7,1,100,13,1251,1,0,0.997700563929239
6,1,51,25,686,3,1,0.9976077532690568
7,47,23,18,675,0,1,0.9975914511746439
7,12,24,0,330,0,1,0.9975892572591244
7,36,25,10,545,0,5,0.997569786020237
7,26,23,0,424,0,0,0.9975597634041703
7,13,20,18,358,0,1,0.9975556376369096
7,25,24,13,441,0,2,0.9975550619279895
8,26,22,0,420,0,3,0.9975548250678598
7,26,24,13,448,0,0,0.997539139761044
7,12,23,18,375,0,0,0.9975306342794222
8,39,25,8,567,0,1,0.9975209854879907
7,12,23,0,316,0,1,0.9975209356314338
8,26,25,0,438,0,1,0.9975195542489717
7,54,25,13,737,0,1,0.9975076777772042
6,9,15,0,217,0,0,0.9975049010714548
8,1,111,18,1343,1,1,0.9974991894165387
7,137,24,0,1763,0,1,0.997490350954705
7,6,26,0,325,2,1,0.9974656599493105
7,154,24,18,1958,0,1,0.9974417009483862
8,13,24,18,385,0,3,0.9974360623635036
7,1,101,0,1208,1,1,0.9974356516739293
7,27,24,0,431,0,1,0.9974314981910991
7,1,102,0,1218,1,1,0.9974262078386084
7,1,95,18,1137,1,1,0.9974169141829458
7,1,131,18,1558,1,1,0.9974109565608064
6,1,46,0,550,2,0,0.9974092868093335
5,283,5,0,3628,0,1,0.9974061806828869
6,1,49,7,583,2,1,0.9973916846624342
7,23,24,8,397,0,1,0.9973749267715911
8,26,24,0,421,0,3,0.9973700604502518
8,26,23,26,503,0,1,0.9973665156764577
7,182,25,8,2271,0,1,0.9973328032652735
7,26,23,0,408,0,1,0.9973300006007217
5,1,100,18,1175,1,1,0.9973133934485859
8,47,23,0,623,0,1,0.9973110733747934
7,1,93,0,1089,1,1,0.9973070425161575
7,50,24,18,676,0,1,0.9972827327903381
7,3,24,0,290,2,1,0.997282296119467
6,1,83,13,967,1,1,0.997273927730258
7,26,23,10,413,0,0,0.9972698197779966
8,1,107,0,1244,1,5,0.9972593606198554
7,2,48,0,560,2,1,0.9972573900122971
7,1,63,10,729,1,5,0.9972037040074379
7,258,24,12,3151,0,1,0.997194539528133
8,1,141,19,1618,1,0,0.9971868609584511
8,26,24,18,447,0,0,0.9971852816293556
7,6,25,0,300,2,0,0.9971821980324975
8,1,55,0,633,1,1,0.9971667188453929
7,12,23,0,298,0,0,0.9971507754983434
7,49,24,18,649,0,3,0.9971151041661538
7,1,79,8,891,1,3,0.9970790603402152
7,48,23,0,608,0,0,0.9970548329123816
7,20,24,0,350,0,1,0.9970322808675559
6,4,30,0,342,2,2,0.9970301395562376
7,24,23,0,373,0,1,0.9970288290563334
7,1,25,8,299,3,1,0.9970274542506304
6,51,24,13,647,0,1,0.9970270536988555
8,49,25,13,632,0,0,0.9970234083662126
7,35,24,10,482,0,1,0.9970089548289224
7,48,24,13,612,0,0,0.9969697092954981
6,163,25,18,1916,0,1,0.9969649832315852
7,130,10,11,1530,0,3,0.996960380287845
6,12,24,0,297,2,1,0.9969436503454797
7,1,90,7,993,3,1,0.996931190506987
7,1,90,7,992,3,1,0.9969240965508361
7,2,30,0,338,2,0,0.9969216754672493
7,52,24,13,648,0,1,0.9969175943310036
7,26,24,0,389,0,1,0.9968939595871967
7,3,36,8,404,2,0,0.9968851453426065
7,4,25,0,284,2,3,0.9968338769012033
7,26,25,0,392,0,1,0.9968227205295426
7,24,13,0,305,0,2,0.9967794663673764
8,43,24,7,538,0,1,0.9967622929772294
8,51,25,0,620,0,0,0.996736925513147
8,1,52,18,585,2,1,0.9967339713757777
8,13,24,10,309,0,1,0.9966997930904913
7,1,80,13,859,1,1,0.9966993495112246
7,6,27,18,348,2,0,0.9966729384526768
6,4,28,0,304,2,1,0.9966575688135313
7,1,25,18,328,3,2,0.9966035107436012
7,3,28,0,303,2,1,0.9965894528958935
6,12,23,10,287,0,2,0.9965638545239016
8,10,50,18,556,2,1,0.996562593131426
7,12,24,8,292,0,3,0.9965507908211163
7,1,74,0,773,1,2,0.9965007480628549
7,51,24,10,598,0,0,0.9964921663750161
7,1,90,0,938,3,1,0.996484508634202
7,1,59,0,615,1,3,0.9964659156212435
7,13,25,0,293,0,0,0.996446735287163
7,24,23,18,383,0,0,0.9964171466074966
7,1,91,0,934,3,1,0.9963612232679595
7,1,92,0,942,3,1,0.9963418217614683
7,1,115,10,1172,1,3,0.9963293367376188
7,6,28,0,296,2,1,0.996320813522232
7,1,92,0,937,3,1,0.9962977233903969
8,1,92,0,936,3,1,0.9962844253569857
7,55,24,19,638,0,1,0.9962770627090847
7,4,22,12,258,0,1,0.9962634328159635
6,3,24,0,249,2,1,0.9962285542605043
7,1,90,18,916,3,3,0.9962259194514277
7,3,30,18,352,2,3,0.9962113644708956
7,13,23,18,317,0,1,0.9962108414638499
7,26,25,0,363,0,0,0.9962064119544629
5,215,10,0,2269,0,0,0.9961214149786936
7,13,22,18,306,0,1,0.996081375894002
7,104,12,0,1086,0,1,0.9960638167660488
8,10,25,18,319,0,3,0.9960579224119916
7,4,30,10,313,2,2,0.9960076701852206
7,10,23,0,250,0,0,0.9960070953853725
7,128,24,18,1327,0,1,0.9959870114420947
6,24,11,0,267,0,1,0.9959857789687514
7,1,78,0,766,2,0,0.9959779755184403
7,24,25,0,340,0,3,0.9959574058530841
5,1,87,18,858,1,0,0.9959472898717727
9,26,25,10,364,0,1,0.9959373145082179
7,1,79,0,772,1,2,0.995937176038415
7,1,100,18,981,1,2,0.9959312044783973
6,12,23,0,253,0,0,0.9959165220770783
7,26,24,18,379,0,0,0.9958929811214172
7,1,66,18,655,2,1,0.9958676082254047
7,2,54,13,532,2,3,0.9958410682836855
6,10,24,8,259,0,0,0.9958310075062191
7,1,97,0,935,1,1,0.9958173776127653
7,1,80,0,770,1,2,0.9957973745149094
8,13,25,18,318,0,3,0.995758618849604
7,1,81,0,774,1,2,0.995729344899104
8,12,25,8,274,0,1,0.9956739958093799
7,13,24,0,261,0,1,0.9956715035808656
7,25,23,18,359,0,0,0.9956667894036967
7,26,24,0,335,0,1,0.9956249140902096
6,7,30,0,289,2,0,0.9955261589198576
8,1,108,13,1010,3,1,0.9955211837118081
7,6,27,13,285,2,3,0.9955096346583352
8,26,25,18,371,0,1,0.9955008582937934
8,12,24,0,254,0,1,0.9954582161105553
8,96,25,0,947,0,1,0.9954566408464914
6,13,24,10,266,0,3,0.9954342405679617
8,24,25,0,322,0,1,0.9953931701849638
8,38,24,8,419,0,1,0.995339591302293
6,1,82,18,762,1,3,0.9953369099407035
8,1,160,18,1465,3,1,0.9953169293330126
8,13,23,13,269,0,0,0.9953090298362651
8,4,39,13,376,2,0,0.9953070406950024
7,104,24,8,999,0,1,0.9952544765963637
8,1,161,18,1464,3,1,0.9952445503215497
8,1,100,0,910,1,1,0.9952414608404596
6,1,100,13,909,1,2,0.9952293819843104
7,13,24,13,272,0,3,0.9952044479478198
7,12,23,0,237,0,1,0.995160078618461
7,1,80,8,719,1,3,0.9951126914143592
8,48,8,0,457,0,1,0.99511175136476
6,13,24,0,245,0,0,0.995093822624236
8,102,22,0,963,0,1,0.9950675792815129
8,13,24,8,255,0,0,0.9950560118113968
8,76,25,0,730,0,1,0.9950471741058645
7,52,24,0,516,0,1,0.9950022803861337
7,6,30,18,311,2,0,0.9949276728948172
8,103,23,0,959,0,1,0.9949098749481945
7,13,24,0,243,0,0,0.994909441567377
7,26,23,8,312,0,1,0.9949035300937233
8,1,71,10,629,2,0,0.994899677303941
7,13,24,8,247,2,1,0.9947532536952022
7,1,65,18,579,1,1,0.9947180310133968
7,1,102,13,877,1,0,0.9945975487771316
7,26,23,10,307,0,1,0.9945680203218948
6,26,24,18,334,0,2,0.9945520517467753
7,49,24,0,472,0,0,0.9945501532657584
6,13,24,0,233,0,0,0.9945050640758454
7,1,91,0,771,1,2,0.9944299644998907
8,26,24,0,302,0,1,0.9944078547195286
7,12,25,0,236,0,1,0.9943720212736323
8,148,24,17,1302,0,1,0.9943275908937151
7,26,24,18,329,0,0,0.994323759512364
7,1,95,10,788,1,0,0.9941676790043408
7,13,24,0,229,0,3,0.9941193113974524
6,3,30,0,251,2,1,0.9940633389014933
6,3,45,18,394,2,0,0.9940412550448666
6,2,30,18,286,2,1,0.9940277474300866
7,1,51,18,440,3,0,0.994013723060831
8,1,87,18,720,1,0,0.9939774226220188
6,3,27,0,223,2,3,0.9937539787238399
7,12,24,0,218,0,1,0.9937291172581459
7,20,25,13,273,0,1,0.9936681314793424
8,46,24,7,418,0,1,0.9935885075636335
7,2,26,18,252,2,0,0.9935349000536603
7,1,98,0,775,1,2,0.9935254040569177
6,13,24,13,234,0,0,0.9934036379877341
8,1,67,13,534,5,5,0.99338578482926
7,193,26,18,1573,0,1,0.9933659283173067
7,14,24,0,219,0,1,0.9933263444094282
7,25,23,8,271,0,1,0.9933220453002027
7,1,99,8,769,1,3,0.9932796489807829
7,1,100,18,782,1,0,0.9932537645262735
8,2,37,18,320,2,3,0.9932513956113347
8,39,23,0,354,0,0,0.9931884283655401
6,1,42,18,349,2,0,0.9931356493894856
6,2,45,10,353,2,1,0.9931292419262192
7,12,24,8,215,0,1,0.9930948732636636
8,1,99,8,754,1,0,0.9929776394513395
7,13,23,0,204,0,1,0.9929656484036619
7,13,24,10,221,0,3,0.992923294906427
8,2,42,8,323,2,1,0.9927777068751783
7,1,90,18,682,1,2,0.9927198952320994
7,22,24,18,275,0,2,0.9926542501161815
7,26,24,0,265,0,1,0.9926241471662326
7,24,24,18,283,0,3,0.9925740261320136
7,13,24,0,205,0,1,0.9925560741263085
7,1,94,0,697,1,1,0.9925510717834213
8,24,24,18,282,0,3,0.9924369498744497
7,12,23,0,193,0,1,0.9923418740081275
6,305,6,0,2327,0,0,0.9923341128734047
6,11,23,0,188,0,1,0.9923256557168544
7,13,22,0,190,0,1,0.9923149501264934
6,13,24,4,201,0,1,0.9922982684662638
7,1,85,18,628,1,1,0.9922696720577207
7,25,24,8,257,0,1,0.9921888034806354
8,6,26,0,199,2,1,0.992123620401337
8,1,115,18,834,1,0,0.992097812921271
8,54,24,0,432,0,1,0.9920960836286008
8,7,26,0,200,2,1,0.9920860109256503
7,12,23,13,208,0,2,0.9919812646249684
7,52,24,0,409,0,1,0.9917321039304346
7,13,23,0,189,0,1,0.9916776666671027
7,6,30,28,291,2,3,0.9916399707316406
8,1,108,13,755,1,0,0.9915057458712034
7,51,24,0,396,0,0,0.9914420548538709
7,331,25,0,2386,0,1,0.9914288364299964
8,101,25,8,736,0,1,0.9913892874124187
8,26,23,18,270,0,1,0.9913672721019958
8,6,29,0,210,2,1,0.9913551687769838
7,296,24,0,2124,0,1,0.9913492331973197
7,12,25,18,225,0,1,0.991134000025443
8,1,50,0,345,2,0,0.9911329922213827
7,1,105,10,715,1,3,0.9910485354248639
7,26,24,8,246,0,1,0.9910190727997521
8,26,25,13,260,0,1,0.9910172843089741
7,4,30,18,239,2,1,0.9909832268393487
7,1,97,0,654,1,1,0.9908603824221511
8,13,26,18,230,0,3,0.9907600489213704
8,51,23,0,380,0,1,0.990741506075323
7,3,30,0,206,2,1,0.9907330856430688
7,1,94,0,627,1,1,0.9906455793897256
7,4,33,13,238,2,0,0.9906315993828703
7,1,55,0,367,1,1,0.9905696345532129
7,1,55,0,366,1,1,0.9905143792821364
7,1,48,12,326,1,0,0.9904557568624432
8,6,25,0,176,2,0,0.9904524995581448
8,13,23,18,212,0,1,0.9904355797237521
8,12,25,0,187,0,1,0.9904041711162581
7,1,80,18,535,1,3,0.9903419870378293
7,5,30,0,203,2,1,0.9903160808897028
7,26,25,10,244,0,0,0.9902707489457557
7,12,24,0,178,0,1,0.9902090395842102
8,1,115,18,749,1,0,0.9900335555737961
6,4,30,8,202,2,1,0.9899149695788196
7,41,24,0,308,0,1,0.9898928639768247
7,26,24,8,231,0,1,0.9897013634560087
7,1,66,0,422,1,3,0.9897008123748485
7,25,22,13,226,0,1,0.9895630172324267
8,1,77,17,496,3,1,0.9895153855411551
7,172,21,0,1123,0,1,0.9894689024944968
8,45,25,0,327,0,1,0.9893948096679975
7,153,22,0,975,0,1,0.9888995715529107
6,26,12,0,180,0,1,0.988848827293231
7,1,118,8,716,1,1,0.9885851530960283
8,51,23,0,343,0,0,0.988500321927752
7,1,119,3,717,1,0,0.9884199282925207
7,13,25,0,172,0,0,0.9883695994654292
8,1,104,0,621,1,1,0.9881591638780289
8,1,92,0,547,1,0,0.9880350883137876
8,1,94,0,557,1,1,0.9879535064987692
7,38,23,0,263,0,1,0.9877303313190265
8,109,25,18,673,0,1,0.9877211421699439
8,155,25,0,939,0,1,0.9876417117206624
7,24,25,18,227,0,1,0.9876291193250462
7,1,91,8,529,1,3,0.9874499096310929
7,1,136,10,789,1,1,0.9874488843047091
7,12,23,0,153,0,0,0.9873427854353951
7,24,23,18,216,0,0,0.9871132348309622
8,40,24,8,268,0,1,0.986628163962884
8,26,23,0,198,0,1,0.9865363198177532
7,37,25,26,288,0,1,0.9864795697988825
7,26,25,13,213,0,0,0.9863201403315981
7,2,30,0,171,2,0,0.9862695627542917
6,1,85,13,476,1,3,0.9862648756981026
6,526,12,0,3010,0,1,0.9861949043346786
7,1,135,18,751,1,0,0.9861647941464372
7,243,25,0,1375,0,1,0.9859004831331342
7,12,25,0,154,0,0,0.9857416169342456
7,26,24,8,197,0,0,0.9855168579713213
7,26,24,18,214,0,0,0.9854444537230324
6,136,23,0,753,0,1,0.985121344998283
8,1,140,18,752,1,0,0.985117978217849
7,1,140,18,750,1,0,0.9850424384860628
7,24,15,0,155,0,1,0.9850393039760602
7,6,29,0,158,2,1,0.9843982836756041
7,26,23,0,183,0,1,0.9843001260959161
8,52,23,17,310,0,1,0.9842190486746407
8,13,25,18,175,0,1,0.9841766699850174
8,26,25,18,209,0,2,0.9840492453622217
7,191,23,0,1009,0,2,0.983758903335908
7,38,25,0,235,0,1,0.9837423914978116
8,45,23,0,262,0,1,0.9836903916152274
8,1,94,10,483,1,0,0.9836903437621799
7,192,24,0,1008,0,2,0.9835443053800271
8,24,24,13,186,0,3,0.9833941122450671
9,110,26,13,584,2,3,0.9833284500207363
7,49,24,0,278,0,0,0.983203679228236
7,102,24,0,537,0,1,0.9831775949967351
5,8,14,0,84,0,0,0.9831666797143188
7,50,24,0,279,0,0,0.9827510456278795
8,203,24,0,1040,0,1,0.9827199572354911
6,1,80,18,405,1,1,0.982626209261267
7,330,25,0,1677,0,1,0.982490351557798
7,5,30,10,160,2,3,0.9823702859896872
8,51,24,0,280,0,0,0.9822171692855168
7,27,24,0,179,0,1,0.9821893454000624
6,1,79,19,395,2,3,0.9820280055721964
8,1,85,0,416,1,2,0.9820122342836979
7,51,24,0,277,0,0,0.9818973876862666
7,13,25,18,163,2,3,0.9816700078974768
7,1,62,0,301,1,0,0.9816520230827847
7,48,7,0,240,0,1,0.9814837249451488
7,3,30,0,148,2,1,0.9813708356687197
8,373,25,0,1835,0,1,0.9813111522601622
8,26,23,0,169,0,0,0.981248736724029
8,1,86,0,411,1,0,0.9811147196524344
8,47,25,0,256,0,0,0.9810259943113178
8,26,25,12,177,0,0,0.9799332790858886
7,26,24,19,182,0,1,0.9790549370113326
8,5,30,13,152,2,0,0.9789790695991872
6,12,23,18,143,0,2,0.9789283075534315
8,142,24,0,662,0,1,0.9789008453889212
8,26,25,0,165,0,3,0.9786696183439594
8,13,23,18,145,0,1,0.9785074406173071
8,26,24,0,161,0,0,0.978502305224994
