Score,Episodes,Duration_format,Rating_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format,cluster
6.19,1,59,1,27,343,171,3935,1,0,2
7.73,13,23,0,1,42,182,3936,0,4,2
7.65,1,119,2,1,6,86,3937,1,0,2
7.27,12,23,1,0,136,1,3938,0,1,2
7.25,1,6,1,14,12,206,3939,14,14,2
7.69,25,23,1,0,2,102,3940,0,1,2
5.88,12,24,1,0,20,163,3941,0,0,2
5.94,12,4,1,0,301,217,3942,0,11,2
7.43,12,24,1,3,6,168,3943,0,0,2
6.3,12,24,1,0,136,124,3944,0,1,2
8.26,1,100,0,0,6,86,3945,1,1,2
7.53,8,24,1,1,14,410,3946,0,1,2
6.9,13,15,1,1,367,218,3947,4,5,2
6.18,12,24,2,0,136,163,3948,0,4,2
6.6,12,3,1,0,100,194,3949,0,11,2
7.69,12,24,1,1,310,86,3950,0,4,2
5.0,1,4,3,14,25,219,3951,14,0,2
7.08,50,24,3,1,368,299,3952,0,0,2
6.73,4,16,2,10,369,75,3953,2,1,2
5.95,12,22,1,0,5,171,3954,0,0,2
5.4,10,24,2,1,12,13,3955,0,1,2
6.92,1,8,1,0,332,176,3956,3,3,2
6.25,2,2,3,2,250,6,3957,4,26,2
6.33,12,24,1,8,12,152,3958,0,2,2
6.21,1,21,0,1,370,15,3959,1,26,2
8.51,39,23,0,0,42,121,3960,0,1,2
7.26,12,24,1,0,9,9,3961,0,1,2
7.62,12,24,1,0,10,103,3962,0,3,2
8.11,13,24,1,0,10,0,3963,0,1,2
6.98,1,96,3,0,22,29,3964,1,1,2
8.3,13,23,1,3,12,78,3965,0,5,2
7.51,1,103,1,8,12,78,3966,1,5,2
6.29,13,4,1,7,2,181,3967,0,0,2
6.27,1,17,2,8,371,182,3968,2,1,2
6.3,12,24,1,1,136,159,3969,0,0,2
7.43,1,21,1,0,343,3,3970,3,1,2
6.81,12,23,1,4,313,299,3971,0,0,2
7.03,12,23,1,0,8,0,3972,0,26,2
6.42,12,3,1,0,8,0,3973,0,26,2
7.3,1,106,1,0,3,299,3974,3,1,2
7.45,1,96,2,1,18,7,3975,1,1,2
6.1,12,24,1,1,12,103,3976,0,9,2
5.39,12,1,1,0,286,103,3977,0,9,2
7.14,1,105,1,1,42,175,3978,1,1,2
5.0,1,50,3,0,3,3,3979,3,1,2
5.0,1,25,3,0,140,3,3980,2,1,2
7.9,12,24,1,0,12,123,3981,0,11,2
7.11,12,24,1,0,353,5,3982,0,4,2
7.32,50,24,1,1,2,3,3983,0,1,2
7.51,1,88,1,0,91,299,3984,1,0,2
8.11,1,12,1,0,2,200,3985,3,1,2
6.91,4,8,1,0,19,21,3986,3,0,2
6.9,1,70,3,0,313,299,3987,1,0,2
6.03,12,23,2,2,20,123,3988,0,9,2
7.3,12,24,1,0,9,147,3989,0,1,2
8.49,12,24,1,0,42,0,3990,0,11,2
8.26,1,24,1,4,10,109,3991,3,2,2
6.53,1,24,1,15,25,220,3992,3,0,2
5.78,1,45,1,7,11,18,3993,4,4,2
6.16,2,4,2,10,325,182,3994,3,1,2
6.63,1,6,1,11,8,206,3995,2,0,2
6.83,24,23,1,8,10,121,3996,0,26,2
6.53,12,24,1,0,12,146,3997,0,1,2
7.44,1,24,2,0,12,17,3998,2,4,2
5.0,2,50,1,1,1,41,3999,2,0,2
6.68,12,2,1,0,100,195,4000,0,1,2
7.21,26,24,0,1,136,84,4001,0,0,2
5.95,6,16,1,1,372,46,4002,4,0,2
6.7,12,23,1,0,2,201,4003,0,11,2
6.52,1,17,2,10,371,182,4004,2,1,2
7.68,12,14,0,0,6,18,4005,4,4,2
5.38,11,23,0,1,48,2,4006,0,2,2
8.96,1,106,1,3,357,316,4007,1,0,2
8.21,13,24,1,6,12,1,4008,0,1,2
6.38,12,24,1,0,20,163,4009,0,0,2
6.22,4,7,1,3,328,316,4010,0,0,2
6.56,1,2,3,1,105,96,4011,14,0,2
7.05,11,24,2,1,12,0,4012,0,0,2
6.47,1,91,1,0,373,102,4013,3,0,2
6.99,15,14,1,0,353,406,4014,4,11,2
6.59,1,6,1,14,286,8,4015,14,0,2
6.51,12,23,1,1,6,86,4016,0,0,2
8.41,2,26,1,0,2,200,4017,2,1,2
5.0,1,20,3,2,52,6,4018,3,0,2
7.75,13,24,0,1,6,102,4019,0,1,2
7.14,1,47,0,6,74,299,4020,3,1,2
6.39,12,24,2,1,14,195,4021,0,1,2
7.86,1,23,1,0,63,5,4022,2,4,2
6.04,1,7,1,3,343,131,4023,3,0,2
6.53,7,2,1,0,343,208,4024,3,1,2
6.86,2,15,2,10,321,75,4025,2,2,2
6.47,12,24,1,2,11,8,4026,0,4,2
6.83,5,4,2,0,17,163,4027,3,4,2
5.14,1,2,3,14,25,148,4028,14,0,2
7.16,2,30,2,10,120,75,4029,2,2,2
6.74,1,75,1,0,3,299,4030,3,1,2
5.53,12,24,0,0,8,88,4031,0,0,2
5.39,11,3,1,0,199,221,4032,0,2,2
5.8,12,3,1,0,100,195,4033,0,1,2
6.71,12,24,1,3,12,43,4034,0,5,2
7.7,4,7,3,11,12,410,4035,0,0,2
7.2,24,24,1,6,8,162,4036,0,1,2
6.7,2,3,1,0,12,36,4037,3,0,2
6.93,2,16,2,10,374,193,4038,2,1,2
7.4,13,24,1,8,12,206,4039,0,6,2
7.59,12,24,1,0,9,5,4040,0,1,2
7.71,1,105,1,0,91,299,4041,1,0,2
6.87,12,23,1,0,136,123,4042,0,3,2
5.0,47,24,1,4,9,102,4043,0,0,2
7.4,1,24,0,0,310,0,4044,2,1,2
5.44,51,24,1,0,2,30,4045,0,0,2
5.64,13,24,0,2,2,137,4046,0,26,2
5.0,50,23,3,0,310,6,4047,0,0,2
6.42,12,24,1,11,136,6,4048,0,1,2
6.65,12,8,2,0,100,153,4049,0,1,2
5.35,13,4,1,0,375,81,4050,0,26,2
6.88,12,24,1,15,9,88,4051,0,0,2
5.65,24,23,1,2,5,43,4052,0,0,2
8.0,12,24,0,1,136,222,4053,0,4,2
7.05,1,28,2,10,120,136,4054,2,2,2
7.39,12,24,1,0,12,88,4055,0,1,2
5.0,104,1,3,5,376,151,4056,0,0,2
6.72,13,3,3,0,100,134,4057,0,0,2
7.76,12,22,1,2,5,410,4058,0,1,2
7.59,13,7,1,0,136,168,4059,0,0,2
6.45,13,7,0,7,112,205,4060,0,0,2
6.33,1,25,1,0,12,380,4061,3,2,2
7.02,12,23,1,1,12,8,4062,0,1,2
7.42,13,24,1,0,136,81,4063,0,11,2
5.46,12,5,1,2,369,194,4064,0,2,2
7.52,100,24,1,8,2,200,4065,0,0,2
7.62,13,24,1,3,100,373,4066,0,1,2
6.15,1,15,3,3,90,86,4067,4,26,2
6.48,89,24,1,12,377,3,4068,0,26,2
6.43,51,23,1,26,286,6,4069,0,9,2
7.58,22,23,1,1,0,206,4070,0,5,2
5.0,1,5,1,14,69,223,4071,14,14,2
7.09,1,24,1,0,10,1,4072,2,4,2
5.93,2,2,1,0,100,195,4073,3,1,2
6.2,2,2,1,0,301,195,4074,3,1,2
6.36,1,2,3,14,8,146,4075,14,14,2
7.34,12,23,0,1,345,15,4076,4,0,2
7.53,12,24,1,0,11,102,4077,0,1,2
5.25,13,4,1,18,329,118,4078,0,5,2
5.0,1,43,1,3,378,224,4079,1,1,2
6.9,2,24,2,10,120,153,4080,2,1,2
7.6,13,24,1,1,286,21,4081,0,0,2
5.0,27,15,3,0,360,118,4082,0,0,2
8.21,13,23,1,1,286,21,4083,0,0,2
5.0,1,4,1,14,379,225,4084,14,14,2
5.06,1,4,1,7,379,225,4085,14,14,2
6.82,12,23,2,1,42,123,4086,0,0,2
8.2,12,23,0,1,12,0,4087,0,1,2
6.9,2,18,2,10,374,113,4088,2,1,2
5.52,4,30,1,0,18,151,4089,3,3,2
5.0,26,3,3,0,380,5,4090,0,26,2
6.16,12,24,1,1,24,3,4091,0,1,2
6.98,38,23,1,1,22,299,4092,0,1,2
5.0,1,55,3,0,9,145,4093,2,3,2
7.05,12,25,1,1,10,1,4094,0,4,2
6.34,1,51,3,5,356,14,4095,1,0,2
5.0,47,6,1,0,381,118,4096,4,0,2
6.87,2,13,2,10,382,75,4097,2,2,2
7.1,12,23,1,0,11,43,4098,0,1,2
7.48,1,90,0,1,6,147,4099,1,4,2
6.49,12,23,1,0,6,86,4100,0,4,2
8.14,3,23,1,2,224,179,4101,2,1,2
7.13,12,24,1,0,9,1,4102,0,3,2
8.87,10,24,1,0,24,15,4103,0,1,2
6.25,12,13,1,2,383,415,4104,0,11,2
8.31,10,23,1,0,42,5,4105,0,4,2
5.0,39,1,3,0,90,151,4106,0,0,2
5.72,11,23,1,3,6,226,4107,0,5,2
7.64,11,22,1,3,6,380,4108,0,5,2
7.31,12,22,2,3,6,154,4109,0,1,2
7.19,12,24,0,1,136,410,4110,0,4,2
7.44,1,7,1,14,12,206,4111,14,14,2
6.04,9,2,1,0,5,227,4112,4,1,2
5.99,13,24,1,1,12,36,4113,0,0,2
6.94,12,24,1,4,6,86,4114,0,4,2
7.64,100,1,1,0,187,165,4115,0,6,2
7.68,13,23,1,0,12,190,4116,0,0,2
5.35,12,23,1,1,10,125,4117,0,0,2
6.26,2,19,2,10,292,193,4118,2,1,2
8.59,11,23,1,3,6,189,4119,0,1,2
7.92,12,23,1,0,10,162,4120,0,0,2
7.84,12,24,0,1,14,189,4121,0,0,2
5.0,12,1,3,0,17,199,4122,0,3,2
5.0,26,5,3,0,360,118,4123,0,0,2
7.0,12,24,0,1,136,154,4124,0,4,2
6.42,1,136,1,0,384,15,4125,1,0,2
5.99,12,5,1,0,8,135,4126,4,0,2
6.35,12,23,1,3,385,9,4127,0,2,2
7.42,2,23,1,0,17,5,4128,2,1,2
6.73,13,23,1,1,6,25,4129,0,26,2
6.93,12,24,1,0,353,5,4130,0,4,2
4.34,12,30,1,1,6,21,4131,0,26,2
6.82,12,24,1,0,310,103,4132,0,26,2
6.44,1,23,1,1,20,177,4133,3,1,2
7.16,1,77,1,1,20,177,4134,1,1,2
5.89,24,23,1,0,74,171,4135,0,0,2
6.5,12,22,1,1,8,171,4136,0,0,2
7.08,12,24,1,19,2,124,4137,0,11,2
7.7,1,41,0,0,332,210,4138,2,1,2
7.52,1,50,1,0,48,146,4139,1,3,2
7.1,1,63,1,0,6,209,4140,1,14,2
6.95,13,24,1,14,10,3,4141,0,14,2
6.29,30,9,1,0,367,406,4142,4,5,2
6.83,12,23,1,1,136,159,4143,0,0,2
6.76,12,23,1,14,12,200,4144,4,26,2
6.63,12,24,1,27,6,86,4145,0,14,2
6.29,10,24,0,1,6,18,4146,0,26,2
8.59,1,117,0,1,6,25,4147,1,2,2
8.79,1,122,0,1,6,25,4148,1,2,2
8.24,25,24,0,1,20,206,4149,0,0,2
7.7,26,25,1,1,12,8,4150,2,0,2
6.65,1,11,0,4,12,190,4151,3,1,2
7.23,2,25,1,0,210,102,4152,3,0,2
6.8,1,23,1,0,12,78,4153,3,4,2
6.97,5,14,1,1,67,86,4154,4,26,2
5.0,4,2,3,0,386,228,4155,4,0,2
6.32,1,59,1,2,305,5,4156,1,26,2
7.58,12,24,1,0,2,183,4157,0,26,2
7.56,5,18,1,3,387,121,4158,4,2,2
7.45,13,23,1,0,6,86,4159,0,11,2
8.79,12,24,1,3,11,5,4160,0,1,2
6.23,1,4,2,10,120,153,4161,3,2,2
5.74,1,9,3,0,31,131,4162,3,0,2
5.27,12,24,1,4,136,21,4163,0,2,2
5.0,1,13,3,2,191,239,4164,1,6,2
5.85,4,1,3,15,386,138,4165,4,10,2
5.0,12,3,3,0,388,229,4166,0,0,2
6.65,11,2,1,0,2,135,4167,3,4,2
6.34,2,20,2,10,389,297,4168,2,1,2
8.09,1,23,1,0,390,9,4169,2,4,2
5.37,2,15,3,0,330,15,4170,4,1,2
6.4,7,6,1,0,12,78,4171,3,4,2
5.68,1,30,3,3,6,86,4172,3,0,2
6.75,3,6,1,0,310,103,4173,3,3,2
7.32,1,64,3,1,368,299,4174,1,0,2
5.84,12,23,1,1,224,123,4175,0,26,2
7.86,1,117,1,3,387,121,4176,1,2,2
7.56,4,23,0,1,24,121,4177,2,1,2
6.41,12,7,1,0,350,204,4178,4,11,2
6.4,1,100,1,0,350,204,4179,1,11,2
5.0,49,10,1,0,350,204,4180,4,11,2
6.71,12,23,0,20,324,1,4181,0,9,2
6.06,1,3,1,0,100,194,4182,3,11,2
7.01,12,23,1,3,42,43,4183,0,1,2
6.94,1,106,1,2,357,207,4184,1,0,2
6.2,1,14,3,1,15,179,4185,4,26,2
8.03,13,24,1,0,12,78,4186,0,1,2
7.6,14,15,1,0,353,415,4187,4,1,2
7.03,1,94,1,3,12,182,4188,1,0,2
6.19,1,20,1,0,6,230,4189,1,14,2
6.55,12,3,1,0,100,201,4190,0,3,2
5.67,1,4,1,14,90,15,4191,14,14,2
6.79,51,12,3,15,63,120,4192,0,1,2
7.38,10,2,3,11,25,165,4193,0,10,2
6.45,12,4,1,0,369,194,4194,0,11,2
4.77,12,2,1,0,100,201,4195,0,12,2
7.68,13,24,0,1,310,175,4196,0,1,2
8.45,120,5,1,0,2,1,4197,0,1,2
7.82,8,30,0,1,6,18,4198,2,5,2
5.0,1,15,1,1,391,202,4199,4,5,2
7.79,1,59,1,0,60,231,4200,1,3,2
7.06,8,25,2,1,10,123,4201,2,4,2
5.0,27,2,1,0,12,196,4202,0,0,2
6.64,3,20,2,10,389,297,4203,2,1,2
7.08,13,23,1,11,8,206,4204,0,0,2
5.0,24,25,3,0,2,244,4205,0,26,2
7.68,12,24,1,2,12,182,4206,0,1,2
6.32,63,10,1,0,353,415,4207,4,11,2
6.52,12,24,1,4,2,38,4208,0,8,2
5.0,1,15,3,14,191,239,4209,1,6,2
7.76,24,14,1,1,350,204,4210,4,1,2
8.64,13,24,1,2,12,78,4211,0,4,2
7.66,22,25,1,0,11,182,4212,0,1,2
6.24,39,11,1,0,353,415,4213,4,11,2
7.33,12,24,1,8,332,186,4214,0,0,2
6.85,12,25,1,1,25,15,4215,0,1,2
6.23,24,23,1,3,12,102,4216,0,0,2
7.5,1,97,1,0,42,14,4217,1,1,2
3.84,12,8,1,16,8,337,4218,0,0,2
7.3,10,24,1,0,10,5,4219,0,1,2
6.59,12,24,1,11,136,6,4220,0,1,2
6.78,12,24,0,1,353,232,4221,0,11,2
6.76,12,25,0,1,136,32,4222,0,0,2
5.93,50,23,1,0,91,200,4223,0,0,2
5.0,1,20,0,1,15,233,4224,1,0,2
7.71,13,14,1,0,353,415,4225,4,1,2
5.88,12,4,1,0,8,226,4226,0,11,2
6.21,1,42,3,0,11,18,4227,4,1,2
6.0,12,3,1,0,100,194,4228,0,1,2
5.0,8,6,3,0,392,234,4229,0,0,2
6.96,12,23,1,0,136,123,4230,0,1,2
7.0,12,23,1,1,11,1,4231,0,1,2
5.0,1,11,3,1,191,239,4232,1,6,2
8.33,25,23,1,0,10,0,4233,0,1,2
6.83,12,24,1,0,12,123,4234,0,1,2
7.91,25,24,3,0,310,168,4235,0,0,2
7.34,13,24,1,0,329,29,4236,0,1,2
7.12,1,24,1,0,9,147,4237,2,1,2
5.0,6,1,3,0,185,118,4238,3,0,2
7.73,12,24,1,2,12,21,4239,0,4,2
7.16,2,26,2,10,120,75,4240,2,2,2
7.43,12,24,1,1,6,86,4241,0,1,2
5.48,12,9,0,2,350,218,4242,4,0,2
7.08,1,10,1,0,343,154,4243,1,1,2
5.0,1,2,3,14,25,140,4244,14,14,2
6.82,1,24,1,0,9,5,4245,3,1,2
5.0,1,3,3,14,25,140,4246,14,0,2
5.0,24,2,3,2,102,140,4247,4,10,2
5.0,1,3,3,2,102,140,4248,4,10,2
5.89,12,23,1,3,29,1,4249,0,26,2
4.82,12,13,1,0,393,235,4250,0,0,2
6.75,1,51,1,1,328,30,4251,4,26,2
6.49,1,15,0,1,210,373,4252,2,1,2
5.38,12,12,1,14,346,177,4253,0,0,2
6.96,13,24,1,14,329,8,4254,0,0,2
7.28,1,55,1,0,20,177,4255,1,1,2
7.09,12,24,1,1,42,177,4256,0,0,2
7.14,20,14,1,0,353,415,4257,4,11,2
7.41,12,24,1,3,136,184,4258,0,1,2
6.72,12,24,1,7,12,109,4259,0,0,2
7.3,1,101,1,0,22,29,4260,1,1,2
8.32,1,106,1,2,10,182,4261,1,4,2
5.99,1,2,1,0,5,227,4262,3,1,2
6.3,1,2,1,1,15,207,4263,1,1,2
4.86,12,7,1,26,393,236,4264,0,0,2
5.0,1,7,3,2,191,239,4265,1,8,2
5.37,1,30,3,26,394,18,4266,4,26,2
6.22,1,23,1,1,8,162,4267,3,0,2
5.57,5,4,2,0,272,9,4268,2,6,2
7.11,2,25,2,0,20,206,4269,3,1,2
5.0,12,40,1,0,8,337,4270,4,0,2
6.81,1,104,3,1,324,410,4271,1,26,2
7.22,12,23,1,0,12,237,4272,0,1,2
7.06,1,86,1,1,224,373,4273,1,26,2
7.07,1,89,1,1,395,373,4274,1,26,2
7.08,1,93,1,1,395,373,4275,1,26,2
7.49,12,23,1,0,136,103,4276,0,1,2
6.68,26,23,3,19,2,6,4277,0,26,2
6.54,12,24,2,3,224,88,4278,0,1,2
5.62,12,4,1,0,396,212,4279,0,0,2
5.0,16,12,1,3,353,238,4280,4,11,2
7.48,30,16,1,1,367,202,4281,4,1,2
5.0,12,15,1,2,397,415,4282,4,1,2
5.0,26,13,1,2,353,239,4283,4,0,2
5.0,26,15,1,2,353,239,4284,4,0,2
5.44,12,12,1,0,383,240,4285,0,5,2
5.81,12,13,1,1,305,3,4286,0,1,2
5.69,3,1,1,0,67,134,4287,3,11,2
6.53,1,89,0,1,43,175,4288,1,0,2
6.7,12,23,1,0,10,1,4289,0,14,2
6.08,12,4,1,0,396,217,4290,0,11,2
6.59,12,24,1,4,12,159,4291,0,0,2
5.91,1,24,1,8,12,43,4292,3,5,2
5.89,13,3,1,7,69,181,4293,0,0,2
6.67,12,2,1,0,100,195,4294,0,1,2
5.14,13,3,0,0,100,5,4295,0,26,2
5.69,12,23,2,2,12,17,4296,0,6,2
5.0,20,1,3,0,3,103,4297,0,26,2
6.31,12,24,1,11,8,146,4298,0,0,2
6.62,12,24,1,8,8,5,4299,0,5,2
5.65,21,2,3,0,8,118,4300,3,0,2
6.61,12,23,1,2,8,226,4301,0,2,2
6.35,3,15,2,7,120,153,4302,2,1,2
5.82,12,23,0,1,9,177,4303,0,4,2
7.78,17,24,1,14,12,203,4304,0,26,2
5.0,6,3,1,0,398,241,4305,2,0,2
7.98,12,24,1,1,399,406,4306,4,5,2
5.0,33,30,3,0,90,118,4307,0,0,2
6.76,12,23,1,0,136,172,4308,0,3,2
6.77,1,27,1,0,24,8,4309,2,1,2
6.82,2,16,2,10,366,113,4310,2,1,2
6.4,1,24,0,1,14,189,4311,3,0,2
5.9,12,23,1,2,400,152,4312,0,26,2
7.28,20,14,0,18,353,406,4313,4,1,2
7.96,1,47,1,8,12,36,4314,1,0,2
6.72,1,17,2,10,371,182,4315,2,1,2
7.16,2,27,2,10,120,75,4316,2,2,2
7.31,13,23,0,9,2,242,4317,0,5,2
5.51,12,24,0,1,369,194,4318,0,11,2
7.62,12,23,1,0,6,86,4319,0,1,2
6.78,1,26,3,5,2,126,4320,3,1,2
5.0,1,8,3,12,187,148,4321,3,0,2
5.0,2,8,3,12,187,148,4322,3,0,2
5.0,2,8,3,12,187,148,4323,3,0,2
6.05,34,7,1,4,299,9,4324,4,0,2
7.0,12,11,1,0,383,415,4325,0,0,2
7.35,12,23,1,0,2,123,4326,0,4,2
7.07,12,24,2,0,8,226,4327,0,1,2
7.85,1,53,2,1,210,373,4328,1,1,2
5.68,12,23,1,14,399,162,4329,0,0,2
6.85,1,69,1,27,343,171,4330,1,0,2
6.84,146,24,1,1,2,6,4331,0,26,2
8.27,1,93,1,0,268,102,4332,3,1,2
5.0,1,13,3,2,191,239,4333,1,6,2
6.55,13,23,1,0,136,4,4334,0,26,2
5.72,36,12,1,0,18,6,4335,0,1,2
6.69,12,24,0,1,14,195,4336,0,1,2
8.13,12,23,1,0,12,84,4337,0,5,2
6.59,52,24,1,1,20,6,4338,0,9,2
5.0,1,1,1,2,6,86,4339,4,26,2
7.03,1,4,1,1,105,96,4340,14,0,2
7.35,13,23,1,1,12,25,4341,0,26,2
5.67,12,2,3,0,100,243,4342,0,1,2
8.99,12,24,1,0,6,200,4343,0,1,2
7.37,24,25,1,8,29,121,4344,0,4,2
7.13,13,24,1,1,12,147,4345,0,4,2
7.07,25,24,1,0,25,43,4346,0,1,2
6.91,1,15,2,10,371,75,4347,2,1,2
7.21,2,24,1,1,401,163,4348,2,0,2
7.26,11,24,1,0,6,147,4349,0,2,2
7.41,12,23,0,0,2,1,4350,0,11,2
7.44,1,63,1,3,102,373,4351,1,1,2
6.61,12,2,1,0,402,201,4352,0,3,2
5.0,13,2,1,0,187,118,4353,0,0,2
7.1,12,24,1,1,12,109,4354,0,4,2
6.66,12,23,1,8,12,152,4355,0,4,2
5.0,1,76,1,2,12,6,4356,1,0,2
6.47,2,25,1,4,343,154,4357,2,6,2
6.93,12,23,1,11,329,102,4358,0,2,2
6.44,12,4,1,15,332,217,4359,4,6,2
5.0,50,3,3,0,210,102,4360,0,0,2
5.0,50,5,3,0,210,102,4361,0,0,2
7.27,1,24,0,0,343,3,4362,3,1,2
6.23,6,2,1,0,2,3,4363,4,1,2
8.34,1,6,3,4,63,86,4364,14,14,2
6.73,1,28,2,10,326,75,4365,2,2,2
6.82,1,6,1,14,286,8,4366,14,0,2
6.54,13,3,1,0,65,134,4367,0,3,2
7.47,12,23,1,0,2,137,4368,0,1,2
7.41,1,22,1,0,17,103,4369,2,3,2
7.25,24,23,0,1,6,86,4370,0,4,2
6.92,12,24,1,0,136,217,4371,0,4,2
7.28,12,23,2,0,136,172,4372,0,4,2
7.64,6,24,1,2,10,146,4373,0,4,2
5.72,13,24,1,1,10,1,4374,0,26,2
6.92,49,24,3,1,96,299,4375,0,0,2
6.11,12,3,1,0,290,153,4376,0,3,2
7.34,1,82,1,0,403,299,4377,1,0,2
7.29,12,18,1,1,367,218,4378,4,5,2
6.81,1,71,3,0,313,299,4379,1,0,2
5.0,1,5,1,1,24,299,4380,2,1,2
6.29,2,18,2,10,404,193,4381,2,2,2
6.78,1,74,1,1,6,187,4382,3,26,2
5.0,1,10,1,0,142,102,4383,3,6,2
7.01,12,23,1,2,305,410,4384,0,0,2
7.12,12,23,1,5,12,1,4385,0,1,2
5.0,4,11,1,0,234,118,4386,3,0,2
6.39,12,24,0,3,12,1,4387,0,5,2
7.54,1,48,1,2,8,146,4388,1,4,2
7.81,1,47,1,2,8,146,4389,1,4,2
8.0,1,48,1,2,8,146,4390,1,4,2
6.51,12,23,1,3,12,172,4391,0,1,2
5.37,12,9,2,3,369,194,4392,0,1,2
7.27,3,30,2,10,120,153,4393,2,0,2
5.57,12,4,1,15,396,244,4394,0,0,2
4.76,12,4,1,15,396,244,4395,0,0,2
6.48,2,21,2,7,326,113,4396,2,2,2
4.64,12,4,1,15,405,184,4397,0,0,2
6.31,10,23,2,0,136,358,4398,0,1,2
5.0,26,22,3,0,406,245,4399,0,0,2
6.63,1,1,1,14,286,8,4400,14,0,2
7.51,12,23,1,0,355,21,4401,4,11,2
7.38,24,14,1,2,357,206,4402,4,4,2
6.42,12,23,1,1,8,380,4403,0,6,2
7.97,1,112,0,1,60,206,4404,1,0,2
7.65,6,24,1,2,10,146,4405,0,0,2
6.56,6,4,2,21,100,163,4406,3,4,2
5.14,12,25,1,1,0,5,4407,0,0,2
7.88,12,24,0,0,24,0,4408,0,1,2
6.52,1,1,3,14,361,84,4409,4,26,2
5.73,13,4,1,7,2,181,4410,0,0,2
6.73,13,23,1,14,10,263,4411,0,14,2
7.53,2,25,1,6,24,1,4412,2,1,2
6.59,2,4,1,15,332,217,4413,3,6,2
7.41,25,23,1,0,136,84,4414,0,0,2
6.54,12,23,1,2,136,123,4415,0,4,2
6.11,1,90,1,4,6,18,4416,1,6,2
6.45,12,8,1,1,378,152,4417,0,2,2
7.87,1,1,0,0,42,125,4418,1,3,2
6.5,12,23,1,3,2,195,4419,0,0,2
6.48,12,23,2,0,305,415,4420,0,1,2
5.0,1,53,3,5,22,29,4421,1,0,2
6.57,2,16,2,10,292,193,4422,2,2,2
6.42,2,26,0,1,24,410,4423,2,1,2
6.88,1,23,1,0,355,21,4424,3,11,2
8.23,1,93,2,0,3,246,4425,1,5,2
5.81,1,24,1,7,12,109,4426,3,0,2
5.61,10,25,1,1,299,4,4427,4,1,2
7.08,1,98,1,0,2,6,4428,1,26,2
7.28,1,102,3,2,18,247,4429,1,8,2
7.7,11,22,0,1,6,162,4430,0,1,2
6.08,12,22,1,0,6,226,4431,0,5,2
7.72,1,82,0,1,6,179,4432,1,0,2
7.55,24,24,1,2,6,162,4433,0,1,2
7.42,2,46,1,2,25,96,4434,3,0,2
6.27,12,23,1,0,140,29,4435,0,1,2
7.57,22,24,0,1,6,203,4436,0,0,2
6.33,13,24,1,6,12,152,4437,0,1,2
7.38,170,23,1,0,2,3,4438,0,1,2
7.84,24,24,1,1,6,86,4439,0,1,2
6.7,12,23,1,8,34,102,4440,0,1,2
6.29,1,40,2,9,102,242,4441,2,5,2
8.65,11,23,1,3,6,189,4442,0,1,2
8.74,13,25,0,2,136,124,4443,0,11,2
6.1,12,11,1,3,399,406,4444,4,5,2
7.21,3,22,1,1,11,1,4445,2,1,2
8.48,24,24,1,0,2,1,4446,0,1,2
5.53,23,1,1,0,8,118,4447,3,0,2
5.54,1,3,1,0,100,195,4448,3,1,2
7.36,12,23,1,0,6,86,4449,0,3,2
6.58,26,23,1,3,136,9,4450,0,2,2
6.13,4,2,1,0,12,102,4451,3,1,2
5.0,1,1,3,0,187,118,4452,4,0,2
8.21,24,24,1,0,10,15,4453,0,1,2
6.63,1,26,2,10,120,153,4454,2,2,2
7.13,2,9,1,1,361,162,4455,4,26,2
7.02,1,26,2,1,42,123,4456,3,0,2
6.71,1,25,1,3,6,18,4457,3,1,2
7.14,3,28,1,1,69,15,4458,1,0,2
7.16,25,23,0,1,6,86,4459,0,4,2
5.0,26,22,3,0,406,245,4460,0,0,2
6.22,20,13,1,1,353,148,4461,4,11,2
7.2,12,23,1,2,12,1,4462,0,1,2
5.0,13,14,1,0,353,415,4463,4,11,2
5.03,12,7,1,26,8,236,4464,0,0,2
6.5,1,23,1,6,48,1,4465,3,1,2
5.91,13,3,1,7,69,181,4466,0,0,2
6.75,2,20,2,10,407,248,4467,4,2,2
5.0,37,24,1,4,9,6,4468,0,6,2
7.86,24,24,1,0,12,15,4469,0,1,2
6.6,59,24,3,2,20,5,4470,0,0,2
5.0,1,49,3,5,25,386,4471,1,10,2
4.71,12,24,1,14,9,3,4472,0,2,2
7.13,51,24,1,8,2,171,4473,0,26,2
7.43,1,117,3,2,3,246,4474,1,0,2
5.0,12,1,3,0,210,102,4475,0,0,2
8.27,12,23,1,0,136,186,4476,0,1,2
6.55,12,24,1,0,42,88,4477,0,0,2
6.8,1,95,1,0,408,299,4478,1,1,2
8.18,12,24,1,11,20,9,4479,0,0,2
4.62,12,3,2,3,369,153,4480,0,1,2
6.99,12,23,1,0,20,30,4481,0,1,2
6.31,1,61,0,11,343,43,4482,1,0,2
5.0,70,5,3,0,22,299,4483,0,1,2
6.68,12,23,1,0,12,103,4484,0,9,2
6.33,52,23,1,26,18,6,4485,0,9,2
6.61,12,24,1,3,8,3,4486,0,0,2
5.0,45,3,3,0,22,299,4487,0,1,2
7.31,12,24,1,0,310,103,4488,0,26,2
6.64,120,24,1,1,2,126,4489,0,9,2
6.9,12,12,1,0,10,88,4490,0,3,2
6.48,6,3,1,0,12,8,4491,3,1,2
